77.685,0,77.685,0,0,0,53.936,111.37,59.888,77.305,55.895,124.47,171.68,144.61,58.678,98.269,67.873,144.13,71.067,104.82,55.895,117.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.757,29.46,48.903,133
38.842,0,77.685,0,0,0,53.936,111.37,59.888,77.305,55.895,124.47,171.68,144.61,58.678,98.269,67.873,144.13,71.067,104.82,55.895,117.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.757,29.46,48.903,133
0,0,77.685,0,0,0,53.936,111.37,59.888,77.305,55.895,124.47,171.68,144.61,58.678,98.269,67.873,144.13,71.067,104.82,55.895,117.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.757,29.46,48.903,133
27.948,0,66.79,0,0,0,53.936,111.37,58.907,77.305,55.895,124.47,171.68,144.61,58.678,98.269,67.873,144.13,71.067,104.82,55.895,117.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.393,29.46,48.414,133
55.895,0,55.895,0,0,0,53.936,111.37,57.926,77.305,55.895,124.47,171.68,144.61,58.678,98.269,67.873,144.13,71.067,104.82,55.895,117.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.029,29.46,47.925,133
74.028,0,74.028,0,0,0,54.266,111.37,57.926,77.305,55.895,121.29,167.78,146.82,58.678,98.269,67.873,144.13,71.067,104.82,50.709,126.61,55.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.07,29.372,51.321,133
92.161,0,92.161,0,0,0,54.597,111.37,57.926,77.305,55.895,118.11,163.89,149.03,58.678,98.269,67.873,144.13,71.067,104.82,45.522,135.3,111.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.111,29.283,54.718,133
87.841,0,87.841,0,0,0,55.828,111.37,58.121,77.305,55.895,122.2,156.73,147.85,58.241,102.79,67.873,144.13,71.067,104.82,45.522,135.3,103.66,29.944,58.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.339,31.573,42.191,133
83.52,0,83.52,0,0,0,57.06,111.37,58.316,77.305,55.895,126.3,149.58,146.66,57.803,107.32,67.873,144.13,71.067,104.82,45.522,135.3,95.529,59.888,117.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.566,33.864,29.663,133
41.76,0,83.52,0,0,0,57.06,111.37,58.316,77.305,55.895,126.3,149.58,146.66,57.803,107.32,67.873,144.13,71.067,104.82,45.522,135.3,95.529,59.888,117.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.566,33.864,29.663,133
0,0,83.52,0,0,0,57.06,111.37,58.316,77.305,55.895,126.3,149.58,146.66,57.803,107.32,67.873,144.13,71.067,104.82,45.522,135.3,95.529,59.888,117.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.566,33.864,29.663,133
39.925,0,81.685,0,0,0,57.06,111.37,58.316,77.305,55.895,126.3,149.58,146.66,57.803,107.32,67.873,144.13,71.067,104.82,45.522,135.3,95.529,59.888,117.92,65.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.105,33.864,29.333,133
